,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2011-09-30,1.77857227736243e-15,0.0,1.8904085673913535e-15,0.0,0.04621782632815969,0.36773488946206523,0.4,0.0,0.18604728420977396,1.8285521904621302e-15
2011-10-07,1.900928689590719e-12,0.07918594828622365,1.7902724966074476e-12,1.2710576428139835e-11,5.2978930839541105e-12,0.3520158768493023,0.3999999999822492,2.182137282815815e-12,0.16879817485671786,1.6253317401836513e-12
2011-10-14,0.0,0.0,0.15611020081787308,0.0,0.0,0.0,0.3494938489122704,0.4,0.09439595027088415,0.0
2011-10-21,0.0,0.0,0.4,0.0,0.0,0.38935524929585097,0.0,0.0,0.21064475070451208,0.0
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.305356351165693,0.4,0.0,0.29464364883451427,5.510512228833957e-13
2011-11-04,0.0,0.056945285825068796,0.0,0.0,7.700926116255788e-14,0.4,5.672321689105128e-15,0.27916351543957535,0.2638911987355478,0.0
2011-11-11,1.3521305413632382e-16,0.056270213626879284,3.4710309429816133e-17,0.0,3.566985860234809e-16,0.27927277257390193,0.14899742041829747,0.39999999999999997,0.11545959347655604,0.0
2011-11-18,6.040627943775857e-14,2.247417012655573e-12,3.705772865163371e-13,1.0293291212551206e-13,2.404301238228732e-11,0.3999999999694305,0.0,0.20000000001773746,0.3999999999954669,0.0
2011-11-25,2.853067845931185e-14,2.200911174923677e-13,0.23506537813359038,5.438644639904426e-14,8.353657800516956e-14,0.3999999999995829,0.0,6.089180547506311e-14,0.3649346218660641,3.1534448091334336e-13
2011-12-02,0.0,0.0,0.0,0.0,0.0,0.38836413070536485,4.2183602789086e-15,0.4,0.21163586929464231,2.886092650192055e-15
2011-12-09,7.559480018710844e-14,1.4697374175440549e-13,1.1726524850657195e-13,6.899058533372422e-14,1.349295474870033e-12,0.3999999999926393,0.27313718913901563,2.7244310454679446e-12,0.3268628108639213,0.0
2011-12-16,0.0,0.0,0.0,0.0,0.0,0.4,0.19999999996772477,0.0,0.4,0.0
2011-12-23,0.0,0.05127736258148546,0.0,0.0,0.0,0.12918089726085252,0.39999999999999575,0.17341231849221103,0.24612942166546523,0.0
2011-12-30,0.0,0.0,0.1999999999999973,0.0,0.0,0.4,0.0,0.0,0.4,0.0
2012-01-06,9.582496961815699e-16,0.11446187620266914,0.0,8.972766547623334e-16,1.5876222683015966e-15,0.3999999999999784,7.445375817107814e-15,0.18069123931621134,0.3048468844811297,1.5269665989306192e-15
2012-01-13,0.0,0.0,0.0,0.0,0.0,0.4,0.24937853238995877,8.738200320007368e-13,0.35062146760897617,4.026685785367509e-13
