,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2015-03-06,5.230537258785415e-13,3.213827576143522e-12,0.242891264613643,1.5417962259575698e-13,1.289926303848536e-13,0.3585602058927278,0.33380703273724793,0.06474149675213177,9.201998033246307e-14,1.375322499150707e-13
2015-03-13,0.07887131604293104,0.16820407977139654,0.0,0.0,0.0,0.23303992129597695,0.4,0.0,0.11988468288972087,0.0
2015-03-20,0.22736775064959058,2.0593852848107614e-14,2.3627697607357217e-14,4.7075483541168185e-14,3.0029614636893654e-14,0.3999999999997953,0.07622323771173685,1.285797899707153e-13,0.29640901163859384,3.3638682309690244e-14
2015-03-27,0.28672173966792946,1.5182406738586838e-15,3.3048778478089418e-15,2.288700506993283e-15,1.2417281438826449e-14,0.2867417435662404,0.4,0.026536516765796957,2.6469514050718643e-15,1.4195306909907362e-15
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.06379673495138827,0.38574499206737317,0.15045827298124786
2015-04-10,0.03651868141121411,1.3198416562139673e-15,2.8953322554693857e-16,4.48210872171402e-16,5.436778380740661e-16,0.34218739883871596,2.318149605650202e-15,0.3999999999999944,2.816465017750538e-16,0.22129391975007043
2015-04-17,0.0,0.38467853510683114,0.0,1.7712759265500115e-16,0.0,0.023228685279635338,0.20638030461247475,0.0,0.38571247500105993,0.0
2015-04-24,3.2009696105839333e-14,0.33647791124606663,1.9647324932301167e-13,1.4587498061760158e-13,4.681167588890297e-14,0.21089304914870133,1.7067432520015107e-13,0.39999999999946223,0.05262903960513327,4.471204991592722e-14
2015-05-01,0.16577958891602954,0.0,0.0,0.0,0.0,0.4,0.36912596836285827,0.0,0.0650944427211159,0.0
2015-05-08,0.0,0.20416860325299513,0.0,0.0,0.0,0.33024683573001223,1.9448173446580255e-13,0.39999999999980834,0.06558456101945805,0.0
2015-05-15,0.0,0.3024804710826026,0.0,0.0,0.0,4.3765710566573545e-13,0.22769637029003076,0.4,0.06982315862691545,0.0
2015-05-22,5.161927939580522e-15,0.20914289080068915,0.18471351018272092,7.691833495502741e-16,0.20614359901659646,6.8192156477977445e-16,0.3999999999999844,3.6200612335286124e-16,8.520318311991347e-16,1.273200598937589e-15
2015-05-29,0.3368997426915568,0.3999999999999994,8.34210317466117e-16,3.6447846610518623e-16,1.7684548825372655e-15,2.849303799017063e-16,0.0,0.0,0.2631002573084405,2.7244528781417665e-16
2015-06-05,0.19329030198957423,0.0,0.0,0.0,0.0,8.512584461277765e-14,0.3385390644834364,0.4,0.06817063352695835,0.0
